product_id,product_naam,prijs,kilo_prijs,omschrijving,inhoud,ingredienten,kenmerken,allergie_bevat,allergie_kan_bevatten,leverancier,adres_leverancier,product_url
710666,Delicata Puur bosbes viool,2.19,24.33,"['Pure chocolade', 'met 2% gedroogde viooltjes en 2% gezoete bosbes', ""Delicata koopt gecertificeerde cacao in van Rainforest Alliance en werkt volgens de vijf samenwerkingsprincipes van de Open Chain, opgezet door Tony's Chocolonely. Lees meer op www.ra.org en www.tonysopenchain.com"", 'FSC Logo: MIX Karton FSC Code: FSC-C014602', 'FSC-Logo: MIX Karton van verantwoorde herkomst ', 'FSC-C014602']",90 Gram,"[""Ingrediënten: cacaomassa°, suiker, cacaoboter°, appelpuree uit concentraat, appelsapconcentraat, gedroogde viool, 1,8% blauwe bes, 1% blauwebessenpuree, verdikkingsmiddel (arabische gom [E414]), natuurlijke aroma's, kleurend concentraat (wortel, hibiscus, spirulina, blauwe bes), emulgator ("", 'lecithine\xa0[E322]), natuurlijk vanillearoma, citrusvezel, geleermiddel (pectine [E440]), zonnebloemolie.\xa0', 'Waarvan toegevoegde suikers 40g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram', 'cacaobestanddelen ten minste 58%. ', '°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org']","['Papier en/of hout van gecertificeerde herkomst', 'Rainforest Alliance people & nature', 'Vegetarisch', ""Tony's Open Chain""]",Soja,"Eieren, Melk, Noten, Pinda'S, Glutenbevattende Granen, Gerst, Haver, Spelt, Lactose, Rogge, Amandel, Cashewnoot, Hazelnoot, Macadamianoot, Pecannoot, Pistache-Noot, Walnoot, Tarwe",Albert Heijn B.V.,"Provincialeweg 11, 1506 MA ZAANDAM, Nederland",https://www.ah.nl/producten/product/wi508076/delicata-puur-bosbes-viool
587577,Delicata Dis puur lavendel karamel,2.19,24.33,"['Pure chocolade', 'met 5,6% karamel en 0,5% lavendel', ""Delicata koopt gecertificeerde cacao in van Rainforest Alliance en werkt volgens de vijf samenwerkingsprincipes van de Open Chain, opgezet door Tony's Chocolonely. Lees meer op www.ra.org en www.tonysopenchain.com"", 'FSC-Logo: MIX Karton van verantwoorde herkomst FSC-C014602']",90 Gram,"['Ingrediënten: cacaomassa°, suiker, cacaoboter°, lavendel, emulgator (', 'lecithine\xa0[E322]), natuurlijk vanillearoma, rijstzetmeel, rijsmiddel (natriumcarbonaat [E500]).\xa0', 'Waarvan toegevoegde suikers 43g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram', 'cacaobestanddelen ten minste 58%. ', '°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org']","['Papier en/of hout van gecertificeerde herkomst', 'Rainforest Alliance people & nature', 'Vegetarisch', ""Tony's Open Chain""]",Soja,"Eieren, Melk, Noten, Pinda'S, Glutenbevattende Granen, Gerst, Haver, Lactose, Rogge, Amandel, Cashewnoot, Hazelnoot, Macadamianoot, Pecannoot, Pistache-Noot, Walnoot, Tarwe",Albert Heijn B.V.,"Provincialeweg 11, 1506 MA ZAANDAM, Nederland",https://www.ah.nl/producten/product/wi508007/delicata-dis-puur-lavendel-karamel
579605,Delicata Puur aardbei balsamico,2.19,24.33,"['Pure chocolade', 'met 3% aardbeienpuree en 0,4% balsamicoazijn', ""Delicata koopt gecertificeerde cacao in van Rainforest Alliance en werkt volgens de vijf samenwerkingsprincipes van de Open Chain, opgezet door Tony's Chocolonely. Lees meer op www.ra.org en www.tonysopenchain.com"", 'FSC Logo: MIX Karton FSC Code: FSC-C014602', 'FSC-Logo: MIX Karton van verantwoorde herkomst ', 'FSC-C014602']",90 Gram,"['Ingrediënten: cacaomassa°, suiker, cacaoboter°, appelpuree uit concentraat, appelsapconcentraat, aardbeienpuree, balsamicoazijn, maltodextrine, citrusvezel, kleurend concentraat (vlierbes , appel, appelbes), emulgator (', 'lecithine\xa0[E322]), natuurlijk vanillearoma, verdikkingsmiddel (pectine [E440]), natuurlijk aroma.\xa0', 'Waarvan toegevoegde suikers 44g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram', '°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org']","['Papier en/of hout van gecertificeerde herkomst', 'Rainforest Alliance people & nature', 'Vegetarisch', ""Tony's Open Chain""]",Soja,"Eieren, Melk, Noten, Pinda'S, Glutenbevattende Granen, Gerst, Khorasantarwe, Haver, Spelt, Lactose, Rogge, Amandel, Cashewnoot, Hazelnoot, Macadamianoot, Pecannoot, Pistache-Noot, Walnoot, Tarwe",Albert Heijn B.V.,"Provincialeweg 11, 1506 MA ZAANDAM, Nederland",https://www.ah.nl/producten/product/wi508005/delicata-puur-aardbei-balsamico
710480,Delicata Melk kletskop,2.49,16.6,"['Melkchocolade', 'met 14% kletskop en 6% karamelstukjes', ""Delicata koopt gecertificeerde cacao in van Rainforest Alliance en werkt volgens de vijf samenwerkingsprincipes van de Open Chain, opgezet door Tony's Chocolonely. Lees meer op www.ra.org en www.tonysopenchain.com"", 'FSC-Logo: MIX Papier van verantwoorde herkomst ', 'FSC-C014602']",150 Gram,"['Ingrediënten: suiker, cacaoboter°, volle', 'poeder, cacaomassa°, 4% ', ', glucosestroop, bloem (', ', ', '), plantaardige olie (palm, raap), ', 'vet, ', ', ', 'boter, emulgator (', 'lecithine\xa0[E322], mono- en diglyceriden van vetzuren [E471]), natuurlijk vanillearoma, zout, ', '-eiwitpoeder, kaneel, natuurlijk aroma (', '), magere', 'poeder, verdikkingsmiddel (cellulosegom [E466], xanthaangom [E415]), zuurteregelaar (citroenzuur [E330]), rijsmiddel (natriumcarbonaat [E500]).', 'Waarvan toegevoegde suikers 44g per 100 gram en waarvan toegevoegd zout 0.06g per 100 gram', 'Cacaobestanddelen ten minste 36%, ', 'bestanddelen ten minste 19%. ', '°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org']","['Papier en/of hout van gecertificeerde herkomst', 'Rainforest Alliance people & nature', 'Vegetarisch', ""Tony's Open Chain""]","Eieren, Melk, Pinda'S, Glutenbevattende Granen, Soja, Lactose, Tarwe","Noten, Gerst, Haver, Spelt, Rogge, Amandel, Cashewnoot, Hazelnoot, Macadamianoot, Pecannoot, Paranoot, Pistache-Noot, Walnoot",Albert Heijn B.V.,"Provincialeweg 11, 1506 MA ZAANDAM, Nederland",https://www.ah.nl/producten/product/wi507978/delicata-melk-kletskop
710422,Delicata Puur amandel kokos,2.49,16.6,"['Pure chocolade', 'met 11% geroosterde amandel en 6% gedroogde kokos', ""Delicata koopt gecertificeerde cacao in van Rainforest Alliance en werkt volgens de vijf samenwerkingsprincipes van de Open Chain, opgezet door Tony's Chocolonely. Lees meer op www.ra.org en www.tonysopenchain.com"", 'FSC Logo: MIX Karton FSC Code: FSC-C014602', 'FSC-Logo: MIX Papier van verantwoorde herkomst ', 'FSC-C014602']",150 Gram,"['Ingrediënten: cacaomassa°, suiker, ', ', cacaoboter°, gedroogde kokos, emulgator (', 'lecithine\xa0[E322]), natuurlijk vanillearoma.', 'Waarvan toegevoegde suikers 34g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram', 'cacaobestanddelen ten minste 58%. ', '°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org']","['Papier en/of hout van gecertificeerde herkomst', 'Rainforest Alliance people & nature', 'Vegetarisch', ""Tony's Open Chain""]","Noten, Soja, Amandel","Eieren, Melk, Pinda'S, Glutenbevattende Granen, Gerst, Khorasantarwe, Haver, Spelt, Lactose, Rogge, Cashewnoot, Hazelnoot, Macadamianoot, Pecannoot, Pistache-Noot, Walnoot, Tarwe",Albert Heijn B.V.,"Provincialeweg 11, 1506 MA ZAANDAM, Nederland",https://www.ah.nl/producten/product/wi507976/delicata-puur-amandel-kokos
700938,AH Toffeerepen melk,3.29,21.93,"['Melkchocoladereepjes', 'met 35% hardetoffeevulling']",170 Gram,"['Ingrediënten: suiker, cacaoboter°, 12% ', ', glucosestroop, volle', 'poeder, cacaomassa°, vegetarisch ', 'poeder, emulgator (', 'lecithine\xa0[E322]), extract van paprika, stabilisator (carrageen [E407]), natuurlijk vanillearoma.', 'Waarvan toegevoegde suikers 48g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram', 'Cacaobestanddelen ten minste 30%, ', 'bestanddelen ten minste 16%. ', '°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org']","['Rainforest Alliance people & nature', 'Vegetarisch', 'Glutenvrij']","Melk, Soja, Lactose","Noten, Pinda'S, Amandel, Hazelnoot, Walnoot",Albert Heijn B.V.,"Provincialeweg 11, 1506 MA ZAANDAM, Nederland",https://www.ah.nl/producten/product/wi436611/ah-toffeerepen-melk
724929,AH Biologisch Tablet puur orange,1.69,16.9,"['Pure chocolade', 'met 5% krokante stukjes sinaasappel', 'De benodigde hoeveelheid voor dit product is Fairtrade verhandeld en gecontroleerd, waarbij Fairtrade producenten verzekerd zijn van de voordelen van Fairtrade. Tijdens de productie mogelijk vermengd met niet-gecertificeerde cacaomassa, rietsuiker, cacaoboter en vanillepoeder, waarbij het totaal volume overeenkomt met hetgeen dat als Fairtrade is ingekocht (mass balance principe), totaal 99,5%. www.info.fairtrade.net/sourcing', 'FSC-Logo: 100% papier uit goed beheerde bossen', 'FSC-C103910', 'Skal 001920', 'EU-bio-logo', 'NL-BIO-01']",100 Gram,"['Ingrediënten: cacaomassa*, rietsuiker*, cacaoboter*, 3,4% gevriesdroogde sinaasappelsapconcentraat*, 1,5% gevriesdroogde sinaasappelpulp*, emulgator (', 'lecithinen* [E322]), zonnebloemolie*, sinaasappelolie*, vanillepoeder*.', 'Waarvan toegevoegde suikers 42g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram', 'cacaobestanddelen ten minste 55%. ', 'EU/niet-EU Landbouw ', '*Van biologische oorsprong.']","['Biologisch', 'Fairtrade', 'Papier en/of hout van gecertificeerde herkomst', 'Veganistisch', 'Glutenvrij']",Soja,"Melk, Noten, Lactose, Amandel, Hazelnoot",Albert Heijn B.V.,"Provincialeweg 11, 1506 MA ZAANDAM, Nederland",https://www.ah.nl/producten/product/wi549955/ah-biologisch-tablet-puur-orange
710385,Delicata Framboos cheesecake,2.49,16.6,"['Witte chocolade', 'met 4,5% vulling met cheesecakesmaak en 1,9% frambozenpuree', ""Delicata koopt gecertificeerde cacao in van Rainforest Alliance en werkt volgens de vijf samenwerkingsprincipes van de Open Chain, opgezet door Tony's Chocolonely. Lees meer op www.ra.org en www.tonysopenchain.com"", 'FSC Logo: MIX Karton FSC Code: FSC-C014602', 'FSC-Logo: MIX Papier van verantwoorde herkomst ', 'FSC-C014602']",150 Gram,"['Ingrediënten: suiker, volle', 'poeder, cacaoboter°, appelpuree uit concentraat, ', 'bloem, appelsapconcentraat, frambozenpuree, palmvet, voedingsvezel (citrus, ', '), emulgator (', 'lecithine\xa0[E322]), ', 'poeder, natuurlijk vanillearoma, raapolie, geleermiddel (pectine [E440]), kleurend concentraat (vlierbes, appel, appelbes), ', 'bloem, zout, natuurlijk aroma, dextrose, kaneel, rijsmiddel (natriumcarbonaat [E500]), voedingszuur (citroenzuur [E330]).', 'Waarvan toegevoegde suikers 38g per 100 gram en waarvan toegevoegd zout 0.04g per 100 gram', '°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org ', 'bestanddelen ten minste 25%.']","['Papier en/of hout van gecertificeerde herkomst', 'Rainforest Alliance people & nature', 'Vegetarisch', ""Tony's Open Chain""]","Melk, Glutenbevattende Granen, Soja, Lactose, Tarwe","Eieren, Noten, Pinda'S, Gerst, Haver, Spelt, Rogge, Amandel, Cashewnoot, Hazelnoot, Macadamianoot, Pecannoot, Pistache-Noot, Walnoot",Albert Heijn B.V.,"Provincialeweg 11, 1506 MA ZAANDAM, Nederland",https://www.ah.nl/producten/product/wi507975/delicata-framboos-cheesecake
589970,Delicata Melk macadamia cashew rozijnen,2.49,16.6,"['Melkchocolade', 'met 7,5% geroosterde cashewnoot, 7,5% rozijn en 4,5% geroosterde macadamianoot', ""Delicata koopt gecertificeerde cacao in van Rainforest Alliance en werkt volgens de vijf samenwerkingsprincipes van de Open Chain, opgezet door Tony's Chocolonely. Lees meer op www.ra.org en www.tonysopenchain.com"", 'FSC Logo: MIX Karton FSC Code: FSC-C014602', 'FSC-Logo: MIX Papier van verantwoorde herkomst ', 'FSC-C014602']",150 Gram,"['Ingrediënten: suiker, cacaoboter°, volle', 'poeder, cacaomassa°, ', ', rozijn, ', ', ', 'vet, natuurlijk vanillearoma, emulgator (', 'lecithine\xa0[E322]), zonnebloemolie.', 'Waarvan toegevoegde suikers 36g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram', 'Cacaobestanddelen ten minste 36%, ', 'bestanddelen ten minste 19%. ', '°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org']","['Papier en/of hout van gecertificeerde herkomst', 'Rainforest Alliance people & nature', 'Vegetarisch', ""Tony's Open Chain""]","Melk, Noten, Soja, Lactose, Cashewnoot, Macadamianoot","Eieren, Pinda'S, Glutenbevattende Granen, Gerst, Khorasantarwe, Haver, Spelt, Rogge, Amandel, Hazelnoot, Pecannoot, Pistache-Noot, Walnoot, Tarwe",Albert Heijn B.V.,"Provincialeweg 11, 1506 MA ZAANDAM, Nederland",https://www.ah.nl/producten/product/wi507962/delicata-melk-macadamia-cashew-rozijnen
589955,Delicata Wit pistache hazelnoot cranberry,2.49,16.6,"['Witte chocolade', 'met 7% geroosterde pistachenoot, 7% geroosterde hazelnoot en 7% gezoete, gedroogde cranberry', ""Delicata koopt gecertificeerde cacao in van Rainforest Alliance en werkt volgens de vijf samenwerkingsprincipes van de Open Chain, opgezet door Tony's Chocolonely. Lees meer op www.ra.org en www.tonysopenchain.com"", 'FSC Logo: MIX Karton FSC Code: FSC-C014602', 'FSC-Logo: MIX Papier van verantwoorde herkomst ', 'FSC-C014602']",150 Gram,"['Ingrediënten: suiker, volle', 'poeder, cacaoboter°, ', ', ', '°, 4,2% ', 'pasta, 4,1% gedroogde cranberry, emulgator (', 'lecithine\xa0[E322]), zeezout, natuurlijk vanillearoma, zonnebloemolie.', 'Waarvan toegevoegde suikers 35g per 100 gram en waarvan toegevoegd zout 0.20g per 100 gram', '°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org ', 'bestanddelen ten minste 25%.']","['Papier en/of hout van gecertificeerde herkomst', 'Rainforest Alliance people & nature', 'Vegetarisch', ""Tony's Open Chain""]","Melk, Noten, Soja, Lactose, Hazelnoot, Pistache-Noot","Eieren, Pinda'S, Glutenbevattende Granen, Gerst, Haver, Spelt, Rogge, Amandel, Cashewnoot, Macadamianoot, Pecannoot, Walnoot, Tarwe",Albert Heijn B.V.,"Provincialeweg 11, 1506 MA ZAANDAM, Nederland",https://www.ah.nl/producten/product/wi507961/delicata-wit-pistache-hazelnoot-cranberry
659208,AH Puur,1.19,5.95,['Pure chocolade'],200 Gram,"['Ingrediënten: cacaomassa°, suiker, cacaoboter°, ', 'vet, emulgator (', 'lecithine\xa0[E322]), natuurlijk vanillearoma.', 'Waarvan toegevoegde suikers 46g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram', 'cacaobestanddelen ten minste 50%. ', '°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org']",['Vegetarisch'],"Melk, Soja, Lactose","Noten, Glutenbevattende Granen, Gerst, Amandel, Hazelnoot, Pecannoot, Tarwe",Albert Heijn B.V.,"Provincialeweg 11, 1506 MA ZAANDAM, Nederland",https://www.ah.nl/producten/product/wi523482/ah-puur
